Fecha_datetime,Year,Month,Day,NO2_trop_mean,NO2_trop_std,WeekofYear,NO2_trop_mean_complete,NO2_trop_std_complete
2020-10-16T00:00:00Z,2020,10,16,6.003756671122185e-5,6.236473329565304e-6,2020W42,6.003756671122185e-5,6.236473329565304e-6
2020-10-17T00:00:00Z,2020,10,17,7.31705858240415e-5,4.24642274247506e-6,2020W42,7.31705858240415e-5,4.24642274247506e-6
2020-10-18T00:00:00Z,2020,10,18,4.854438245619725e-5,1.5162298314619407e-5,2020W42,4.854438245619725e-5,1.5162298314619407e-5
2020-10-19T00:00:00Z,2020,10,19,3.863603924572825e-5,3.847192680416373e-5,2020W43,3.863603924572825e-5,3.847192680416373e-5
2020-10-20T00:00:00Z,2020,10,20,2.972773945436324e-5,2.216047292384566e-5,2020W43,2.972773945436324e-5,2.216047292384566e-5
2020-10-21T00:00:00Z,2020,10,21,NA,NA,2020W43,2.7345644341310078e-5,1.4309514436596234e-5
2020-10-22T00:00:00Z,2020,10,22,NA,NA,2020W43,3.740797682637055e-5,2.8168949020305343e-5
2020-10-23T00:00:00Z,2020,10,23,6.203320699342074e-5,5.947833901654556e-5,2020W43,6.203320699342074e-5,5.9478339016545565e-5
2020-10-24T00:00:00Z,2020,10,24,8.735457343709336e-5,9.182173769123428e-5,2020W43,8.735457343709336e-5,9.182173769123428e-5
2020-10-25T00:00:00Z,2020,10,25,NA,NA,2020W43,6.59111638140681e-5,8.149640892265865e-5
2020-10-26T00:00:00Z,2020,10,26,5.564393436786374e-5,5.798509517341238e-5,2020W44,5.564393436786373e-5,5.7985095173412365e-5
2020-10-27T00:00:00Z,2020,10,27,1.134326111421e-4,5.362304860909859e-5,2020W44,1.134326111421e-4,5.362304860909859e-5
2020-10-28T00:00:00Z,2020,10,28,NA,NA,2020W44,1.8238284261423715e-4,3.997478600456399e-5
2020-10-29T00:00:00Z,2020,10,29,NA,NA,2020W44,2.216240452808919e-4,2.2762940751343772e-5
2020-10-30T00:00:00Z,2020,10,30,2.021435789482e-4,2.0870359698140493e-5,2020W44,2.021435789482e-4,2.0870359698140497e-5
2020-10-31T00:00:00Z,2020,10,31,1.1473050322474999e-4,3.5262223046592076e-5,2020W44,1.1473050322474999e-4,3.5262223046592076e-5
2020-11-01T00:00:00Z,2020,11,1,4.940060125697548e-5,2.2895536687661723e-5,2020W44,4.940060125697548e-5,2.2895536687661723e-5
2020-11-02T00:00:00Z,2020,11,2,9.412533796932028e-5,1.8188933479532167e-5,2020W45,9.412533796932028e-5,1.8188933479532167e-5
2020-11-03T00:00:00Z,2020,11,3,6.079037562822127e-5,2.244304360570658e-5,2020W45,6.079037562822127e-5,2.244304360570658e-5
2020-11-04T00:00:00Z,2020,11,4,5.053484549621838e-5,2.306047340516073e-5,2020W45,5.053484549621838e-5,2.306047340516073e-5
2020-11-05T00:00:00Z,2020,11,5,6.272625169100522e-5,1.6207206693452314e-5,2020W45,6.272625169100522e-5,1.6207206693452314e-5
2020-11-06T00:00:00Z,2020,11,6,6.998758283505963e-5,1.930632158764741e-5,2020W45,6.998758283505963e-5,1.930632158764741e-5
2020-11-07T00:00:00Z,2020,11,7,5.652684618082447e-5,2.322203819558235e-5,2020W45,5.652684618082447e-5,2.322203819558235e-5
2020-11-08T00:00:00Z,2020,11,8,4.318838462696332e-5,3.722060010865413e-5,2020W45,4.318838462696332e-5,3.722060010865413e-5
2020-11-09T00:00:00Z,2020,11,9,NA,NA,2020W46,4.966950483749589e-5,7.298488821335614e-5
2020-11-10T00:00:00Z,2020,11,10,6.669204024162025e-5,6.862789195665096e-5,2020W46,6.669204024162023e-5,6.862789195665096e-5
2020-11-11T00:00:00Z,2020,11,11,8.224678836948171e-5,1.4167158924358067e-5,2020W46,8.224678836948171e-5,1.4167158924358067e-5
2020-11-12T00:00:00Z,2020,11,12,1.113221546396e-4,6.575449052886562e-5,2020W46,1.113221546396e-4,6.575449052886562e-5
2020-11-13T00:00:00Z,2020,11,13,1.53020192055e-4,6.405716574251075e-5,2020W46,1.53020192055e-4,6.405716574251075e-5
2020-11-14T00:00:00Z,2020,11,14,NA,NA,2020W46,6.925857834052186e-5,5.566709280625574e-5
2020-11-15T00:00:00Z,2020,11,15,3.117333824480048e-5,5.041744515602068e-5,2020W46,3.117333824480042e-5,5.0417445156020676e-5
2020-11-16T00:00:00Z,2020,11,16,1.484237225991e-4,3.8665011098728805e-5,2020W47,1.484237225991e-4,3.8665011098728805e-5
2020-11-17T00:00:00Z,2020,11,17,1.065802068459e-4,3.8403149851131095e-5,2020W47,1.065802068459e-4,3.8403149851131095e-5
2020-11-18T00:00:00Z,2020,11,18,9.06873895280644e-5,2.3204467448712276e-5,2020W47,9.06873895280644e-5,2.3204467448712276e-5
2020-11-19T00:00:00Z,2020,11,19,7.433392512961597e-5,2.354431000673657e-5,2020W47,7.433392512961597e-5,2.3544310006736566e-5
2020-11-20T00:00:00Z,2020,11,20,6.597795686463585e-5,2.2828918441167797e-5,2020W47,6.597795686463585e-5,2.2828918441167797e-5
2020-11-21T00:00:00Z,2020,11,21,6.40255697192676e-5,3.008017056581275e-5,2020W47,6.40255697192676e-5,3.008017056581275e-5
2020-11-22T00:00:00Z,2020,11,22,4.860390125016626e-5,2.2325430858192844e-5,2020W47,4.860390125016626e-5,2.2325430858192844e-5
2020-11-23T00:00:00Z,2020,11,23,5.973415336790232e-5,2.5533898843361785e-5,2020W48,5.973415336790232e-5,2.5533898843361785e-5
2020-11-24T00:00:00Z,2020,11,24,NA,NA,2020W48,7.559889636184166e-5,2.6895632822321664e-5
2020-11-25T00:00:00Z,2020,11,25,8.124555967954075e-5,3.268958449620121e-5,2020W48,8.124555967954075e-5,3.268958449620121e-5
2020-11-26T00:00:00Z,2020,11,26,6.850516359752361e-5,5.7435915256623584e-5,2020W48,6.850516359752361e-5,5.7435915256623584e-5
